"Q1_star_avg","EIF_std","num_pp","Q1_star_lb","Q1_star_ub","patient_profiles","htn_med_class"
0.250690003207727,0.0239844722112781,752,0.203680437673622,0.297699568741832,"[0,65]_[0,150]_(90,200]_(30,100]_[0,200]_[0,0.95]","acei"
0.250675765701914,0.0340549485358446,212,0.183928066571658,0.317423464832169,"(65,150]_(150,300]_(90,200]_[0,30]_[0,200]_(0.95,5]","acei"
0.241457897396287,0.0201049177750025,668,0.202052258557282,0.280863536235292,"(65,150]_(150,300]_[0,90]_[0,30]_[0,200]_[0,0.95]","acei"
0.113596381596238,0.0295310447035204,185,0.0557155339773385,0.171477229215138,"(65,150]_(150,300]_(90,200]_(30,100]_(200,300]_(0.95,5]","acei"
0.268664786518066,0.02971347380456,534,0.210426377861128,0.326903195175003,"[0,65]_[0,150]_(90,200]_(30,100]_[0,200]_(0.95,5]","acei"
0.200428816679015,0.0528097200842948,126,0.0969217653137976,0.303935868044233,"[0,65]_(150,300]_[0,90]_[0,30]_(200,300]_(0.95,5]","acei"
0.264866595945438,0.0400568269307867,396,0.186355215161096,0.34337797672978,"[0,65]_[0,150]_(90,200]_(30,100]_(200,300]_(0.95,5]","acei"
0.277284012566932,0.0421494687908319,252,0.194671053736901,0.359896971396962,"[0,65]_(150,300]_[0,90]_[0,30]_(200,300]_[0,0.95]","acei"
0.36350176337248,0.0223086312893891,708,0.319776846045277,0.407226680699682,"[0,65]_[0,150]_[0,90]_[0,30]_(200,300]_[0,0.95]","acei"
0.203769154718043,0.0293484217777217,345,0.146246248033709,0.261292061402377,"[0,65]_(150,300]_[0,90]_(30,100]_[0,200]_[0,0.95]","acei"
0.269509395782941,0.0231294491893477,436,0.22417567537182,0.314843116194063,"(65,150]_[0,150]_[0,90]_(30,100]_(200,300]_(0.95,5]","acei"
0.402640924800218,0.0535055609534256,227,0.297770025331504,0.507511824268932,"[0,65]_(150,300]_[0,90]_[0,30]_[0,200]_[0,0.95]","acei"
0.206065175360589,0.03338538671344,287,0.140629817402247,0.271500533318931,"(65,150]_(150,300]_(90,200]_(30,100]_[0,200]_[0,0.95]","acei"
0.191891817754524,0.0475048090783199,283,0.0987823919610172,0.285001243548031,"[0,65]_(150,300]_[0,90]_(30,100]_(200,300]_[0,0.95]","acei"
0.235878579194313,0.0474268882518317,302,0.142921878220723,0.328835280167903,"(65,150]_(150,300]_[0,90]_(30,100]_(200,300]_[0,0.95]","acei"
0.192657633163335,0.0249555367876128,526,0.143744781059614,0.241570485267056,"(65,150]_(150,300]_[0,90]_[0,30]_[0,200]_(0.95,5]","acei"
0.167742029305674,0.0280932934432642,315,0.112679174156877,0.222804884454472,"(65,150]_(150,300]_(90,200]_(30,100]_(200,300]_[0,0.95]","acei"
0.270279045643819,0.0530150803087048,123,0.166369488238757,0.37418860304888,"(65,150]_[0,150]_(90,200]_(30,100]_[0,200]_[0,0.95]","acei"
0.502181688492657,0.0628233693083482,78,0.379047884648295,0.62531549233702,"(65,150]_[0,150]_(90,200]_(30,100]_(200,300]_(0.95,5]","acei"
0.172782288800376,0.0555516739077226,108,0.0639010079412397,0.281663569659512,"(65,150]_[0,150]_(90,200]_(30,100]_(200,300]_[0,0.95]","acei"
0.377150371265776,0.036652605968401,325,0.305311263567711,0.448989478963842,"[0,65]_[0,150]_(90,200]_[0,30]_[0,200]_(0.95,5]","acei"
0.216695184609764,0.0269339304495713,337,0.163904680928604,0.269485688290924,"(65,150]_(150,300]_[0,90]_[0,30]_(200,300]_(0.95,5]","acei"
0.368122011177657,0.06399932285289,98,0.242683338385993,0.493560683969322,"(65,150]_[0,150]_(90,200]_[0,30]_[0,200]_(0.95,5]","acei"
0.259949919879649,0.0268902727059653,586,0.207244985375957,0.312654854383341,"(65,150]_(150,300]_[0,90]_[0,30]_(200,300]_[0,0.95]","acei"
0.230024431262738,0.0490430672430807,149,0.133900019466299,0.326148843059176,"[0,65]_(150,300]_[0,90]_[0,30]_[0,200]_(0.95,5]","acei"
0.222040036399513,0.0591918075505742,209,0.106024093600387,0.338055979198638,"[0,65]_(150,300]_[0,90]_(30,100]_[0,200]_(0.95,5]","acei"
0.31111639325391,0.0541902896109265,124,0.204903425616495,0.417329360891326,"(65,150]_[0,150]_(90,200]_[0,30]_[0,200]_[0,0.95]","acei"
0.28529871380538,0.0552422362689,130,0.177023930718336,0.393573496892424,"(65,150]_[0,150]_(90,200]_[0,30]_(200,300]_[0,0.95]","acei"
0.379799859038734,0.0568768222672076,76,0.268321287395008,0.491278430682461,"(65,150]_[0,150]_(90,200]_[0,30]_(200,300]_(0.95,5]","acei"
0.356365317641402,0.0177931393423724,1181,0.321490764530352,0.391239870752452,"(65,150]_[0,150]_[0,90]_(30,100]_[0,200]_(0.95,5]","arb"
0.355487209053476,0.0300238351813501,1646,0.29664049209803,0.414333926008922,"[0,65]_[0,150]_[0,90]_(30,100]_[0,200]_[0,0.95]","arb"
0.0969207668058114,0.0172677349406741,809,0.0630760063220902,0.130765527289533,"[0,65]_(150,300]_(90,200]_(30,100]_[0,200]_[0,0.95]","arb"
0.378615705168611,0.0166069407896425,1251,0.346066101220911,0.41116530911631,"(65,150]_[0,150]_[0,90]_[0,30]_[0,200]_(0.95,5]","arb"
0.121023533857923,0.0187339739899311,604,0.0843049448376583,0.157742122878188,"[0,65]_(150,300]_(90,200]_(30,100]_[0,200]_(0.95,5]","arb"
0.355423768887879,0.0173547416960404,967,0.32140847516364,0.389439062612118,"[0,65]_[0,150]_[0,90]_(30,100]_[0,200]_(0.95,5]","arb"
0.145324718171771,0.0235432242732915,660,0.0991799985961196,0.191469437747422,"[0,65]_(150,300]_(90,200]_[0,30]_(200,300]_[0,0.95]","arb"
0.110253232346884,0.0422797428511404,455,0.0273849363586488,0.193121528335119,"[0,65]_(150,300]_(90,200]_[0,30]_[0,200]_[0,0.95]","arb"
0.319558926357359,0.0189393062404217,700,0.282437886126132,0.356679966588585,"(65,150]_[0,150]_[0,90]_(30,100]_(200,300]_[0,0.95]","arb"
0.28933632646814,0.0221732419757879,1403,0.245876772195595,0.332795880740684,"(65,150]_[0,150]_[0,90]_(30,100]_[0,200]_[0,0.95]","arb"
0.234774765056592,0.0338070076800383,395,0.168513030003717,0.301036500109467,"(65,150]_(150,300]_(90,200]_[0,30]_(200,300]_[0,0.95]","arb"
0.335430927244818,0.0288394294830536,507,0.278905645458033,0.391956209031603,"[0,65]_[0,150]_[0,90]_(30,100]_(200,300]_(0.95,5]","arb"
0.154857147244021,0.0220945416166609,882,0.111551845675365,0.198162448812676,"[0,65]_(150,300]_(90,200]_(30,100]_(200,300]_[0,0.95]","arb"
0.431784879674583,0.0587278055901999,272,0.316678380717792,0.546891378631375,"[0,65]_[0,150]_(90,200]_[0,30]_(200,300]_(0.95,5]","arb"
0.132732683605694,0.028970564435885,206,0.0759503773113598,0.189514989900029,"(65,150]_(150,300]_(90,200]_(30,100]_[0,200]_(0.95,5]","arb"
0.107712605178327,0.0155618598027824,553,0.0772113599648739,0.138213850391781,"[0,65]_(150,300]_(90,200]_(30,100]_(200,300]_(0.95,5]","arb"
0.229201997712673,0.0358478024146584,605,0.158940304979942,0.299463690445403,"[0,65]_[0,150]_(90,200]_(30,100]_(200,300]_[0,0.95]","arb"
0.140499206896216,0.0310738153544584,220,0.0795945288014777,0.201403884990954,"(65,150]_(150,300]_(90,200]_[0,30]_(200,300]_(0.95,5]","arb"
0.44824470859861,0.0288832131592969,603,0.391633610806388,0.504855806390832,"[0,65]_[0,150]_[0,90]_[0,30]_[0,200]_(0.95,5]","arb"
0.329848649127116,0.0499187778352104,553,0.232007844570103,0.427689453684128,"(65,150]_[0,150]_[0,90]_[0,30]_(200,300]_(0.95,5]","arb"
0.330849692041167,0.0266831445334644,882,0.278550728755576,0.383148655326757,"[0,65]_[0,150]_[0,90]_(30,100]_(200,300]_[0,0.95]","arb"
0.129475326861025,0.051510272615954,122,0.0285151925337552,0.230435461188295,"[0,65]_(150,300]_[0,90]_(30,100]_(200,300]_(0.95,5]","arb"
0.383102706143447,0.0291742315110855,892,0.32592121238172,0.440284199905175,"[0,65]_[0,150]_[0,90]_[0,30]_[0,200]_[0,0.95]","arb"
0.132964112081646,0.0192267725108229,381,0.095279637960433,0.170648586202859,"(65,150]_(150,300]_[0,90]_(30,100]_[0,200]_(0.95,5]","arb"
0.310155283827332,0.0255802753827033,419,0.260017944077234,0.360292623577431,"[0,65]_[0,150]_(90,200]_[0,30]_(200,300]_[0,0.95]","arb"
0.385949813751511,0.0268418950935641,441,0.333339699368125,0.438559928134897,"[0,65]_[0,150]_[0,90]_[0,30]_(200,300]_(0.95,5]","arb"
0.340348159229658,0.0270201846882572,1418,0.287388597240674,0.393307721218642,"(65,150]_[0,150]_[0,90]_[0,30]_[0,200]_[0,0.95]","arb"
0.482813802028263,0.0526251984689966,116,0.37966841302903,0.585959191027496,"(65,150]_[0,150]_(90,200]_(30,100]_[0,200]_(0.95,5]","arb"
0.116660544277223,0.0211116795451283,366,0.0752816523687711,0.158039436185674,"[0,65]_(150,300]_(90,200]_[0,30]_[0,200]_(0.95,5]","arb"
0.425796379624769,0.0195493780841475,975,0.38747959857984,0.464113160669698,"(65,150]_[0,150]_[0,90]_[0,30]_(200,300]_[0,0.95]","arb"
0.0970966704218518,0.0359721915115793,153,0.0265911750591563,0.167602165784547,"(65,150]_(150,300]_[0,90]_(30,100]_(200,300]_(0.95,5]","arb"
0.282959477307856,0.0231328071661295,476,0.237619175262242,0.328299779353469,"(65,150]_(150,300]_[0,90]_(30,100]_[0,200]_[0,0.95]","arb"
0.245788945135468,0.030980954943369,386,0.185066273446465,0.306511616824471,"[0,65]_[0,150]_(90,200]_[0,30]_[0,200]_[0,0.95]","arb"
0.124229129044407,0.0246499833994335,377,0.0759151615815178,0.172543096507297,"[0,65]_(150,300]_(90,200]_[0,30]_(200,300]_(0.95,5]","arb"
0.111189045094464,0.0290671870069353,280,0.0542173585608707,0.168160731628057,"(65,150]_(150,300]_(90,200]_[0,30]_[0,200]_[0,0.95]","arb"
0.205762300003734,0.0169017435843641,752,0.17263488257838,0.238889717429088,"[0,65]_[0,150]_(90,200]_(30,100]_[0,200]_[0,0.95]","arb"
0.296874978632129,0.0313511336071833,212,0.23542675676205,0.358323200502208,"(65,150]_(150,300]_(90,200]_[0,30]_[0,200]_(0.95,5]","arb"
0.170605921287787,0.020098857557431,668,0.131212160475223,0.209999682100352,"(65,150]_(150,300]_[0,90]_[0,30]_[0,200]_[0,0.95]","arb"
0.104483719946733,0.0261050227143239,185,0.0533178754266578,0.155649564466807,"(65,150]_(150,300]_(90,200]_(30,100]_(200,300]_(0.95,5]","arb"
0.223938144849806,0.0205428408618122,534,0.183674176760654,0.264202112938958,"[0,65]_[0,150]_(90,200]_(30,100]_[0,200]_(0.95,5]","arb"
0.110685231504897,0.0353366400136668,126,0.0414254170781104,0.179945045931684,"[0,65]_(150,300]_[0,90]_[0,30]_(200,300]_(0.95,5]","arb"
0.163683544650293,0.0236530625232479,396,0.117323542104727,0.210043547195859,"[0,65]_[0,150]_(90,200]_(30,100]_(200,300]_(0.95,5]","arb"
0.325025847766043,0.0338907624373854,252,0.258599953388767,0.391451742143318,"[0,65]_(150,300]_[0,90]_[0,30]_(200,300]_[0,0.95]","arb"
0.378928103752776,0.0210777412167008,708,0.337615730968042,0.420240476537509,"[0,65]_[0,150]_[0,90]_[0,30]_(200,300]_[0,0.95]","arb"
0.230594473803332,0.025568301806138,345,0.180480602263302,0.280708345343363,"[0,65]_(150,300]_[0,90]_(30,100]_[0,200]_[0,0.95]","arb"
0.294961278887077,0.0331785504286329,436,0.229931320046956,0.359991237727197,"(65,150]_[0,150]_[0,90]_(30,100]_(200,300]_(0.95,5]","arb"
0.220978467177428,0.0314367941774877,227,0.159362350589552,0.282594583765304,"[0,65]_(150,300]_[0,90]_[0,30]_[0,200]_[0,0.95]","arb"
0.192933183784899,0.0260907776246605,287,0.141795259640564,0.244071107929233,"(65,150]_(150,300]_(90,200]_(30,100]_[0,200]_[0,0.95]","arb"
0.198477652640775,0.038760916190133,283,0.122506256908115,0.274449048373436,"[0,65]_(150,300]_[0,90]_(30,100]_(200,300]_[0,0.95]","arb"
0.18683676898794,0.0540326803893179,302,0.0809327154248772,0.292740822551003,"(65,150]_(150,300]_[0,90]_(30,100]_(200,300]_[0,0.95]","arb"
0.198106914651136,0.0220165613897011,526,0.154954454327322,0.24125937497495,"(65,150]_(150,300]_[0,90]_[0,30]_[0,200]_(0.95,5]","arb"
0.146878058500401,0.0284921740965564,315,0.0910333972711502,0.202722719729651,"(65,150]_(150,300]_(90,200]_(30,100]_(200,300]_[0,0.95]","arb"
0.0909401071117468,0.0260307534599145,123,0.0399198303303145,0.141960383893179,"(65,150]_[0,150]_(90,200]_(30,100]_[0,200]_[0,0.95]","arb"
0.345176858898013,0.0630961407658905,78,0.221508422996868,0.468845294799159,"(65,150]_[0,150]_(90,200]_(30,100]_(200,300]_(0.95,5]","arb"
0.575346145556342,0.051690984020946,108,0.474031816875288,0.676660474237397,"(65,150]_[0,150]_(90,200]_(30,100]_(200,300]_[0,0.95]","arb"
0.302751016821631,0.027547280822956,325,0.248758346408637,0.356743687234625,"[0,65]_[0,150]_(90,200]_[0,30]_[0,200]_(0.95,5]","arb"
0.260193990236626,0.0444995741397903,337,0.172974824922637,0.347413155550615,"(65,150]_(150,300]_[0,90]_[0,30]_(200,300]_(0.95,5]","arb"
0.251630636404359,0.0527161394876594,98,0.148307003008547,0.354954269800172,"(65,150]_[0,150]_(90,200]_[0,30]_[0,200]_(0.95,5]","arb"
0.256943428181298,0.0208362079150483,586,0.216104460667803,0.297782395694793,"(65,150]_(150,300]_[0,90]_[0,30]_(200,300]_[0,0.95]","arb"
0.299338063265,0.045038469911566,149,0.211062662238331,0.38761346429167,"[0,65]_(150,300]_[0,90]_[0,30]_[0,200]_(0.95,5]","arb"
0.101995007425958,0.0379183643680471,209,0.0276750132645853,0.17631500158733,"[0,65]_(150,300]_[0,90]_(30,100]_[0,200]_(0.95,5]","arb"
0.312080521975824,0.0485119188781109,124,0.216997160974726,0.407163882976921,"(65,150]_[0,150]_(90,200]_[0,30]_[0,200]_[0,0.95]","arb"
0.311653167684064,0.0378959053440388,130,0.237377193209748,0.385929142158381,"(65,150]_[0,150]_(90,200]_[0,30]_(200,300]_[0,0.95]","arb"
0.374599232560181,0.0577153304706307,76,0.261477184837745,0.487721280282617,"(65,150]_[0,150]_(90,200]_[0,30]_(200,300]_(0.95,5]","arb"
0.314774056250766,0.0134570600680622,1181,0.288398218517364,0.341149893984167,"(65,150]_[0,150]_[0,90]_(30,100]_[0,200]_(0.95,5]","ccb"
0.31568181173634,0.0193408074334545,1646,0.277773829166769,0.353589794305911,"[0,65]_[0,150]_[0,90]_(30,100]_[0,200]_[0,0.95]","ccb"
0.141420670395971,0.0194678427219247,809,0.103263698660999,0.179577642130944,"[0,65]_(150,300]_(90,200]_(30,100]_[0,200]_[0,0.95]","ccb"
0.351156362117014,0.0147847072298243,1251,0.322178335946559,0.38013438828747,"(65,150]_[0,150]_[0,90]_[0,30]_[0,200]_(0.95,5]","ccb"
0.156448645874181,0.0285772031851979,604,0.100437327631193,0.212459964117169,"[0,65]_(150,300]_(90,200]_(30,100]_[0,200]_(0.95,5]","ccb"
0.248415192871321,0.0248869426149984,967,0.199636785345924,0.297193600396718,"[0,65]_[0,150]_[0,90]_(30,100]_[0,200]_(0.95,5]","ccb"
0.108654628235454,0.0208452460242197,660,0.067797946027983,0.149511310442924,"[0,65]_(150,300]_(90,200]_[0,30]_(200,300]_[0,0.95]","ccb"
0.240936319337718,0.023879737800373,455,0.194132033248987,0.287740605426449,"[0,65]_(150,300]_(90,200]_[0,30]_[0,200]_[0,0.95]","ccb"
0.38635450269177,0.0306623423474032,700,0.32625631169086,0.44645269369268,"(65,150]_[0,150]_[0,90]_(30,100]_(200,300]_[0,0.95]","ccb"
0.424403267403171,0.0138781742245177,1403,0.397202045923117,0.451604488883226,"(65,150]_[0,150]_[0,90]_(30,100]_[0,200]_[0,0.95]","ccb"
0.247099132678227,0.0312202011021236,395,0.185907538518065,0.308290726838389,"(65,150]_(150,300]_(90,200]_[0,30]_(200,300]_[0,0.95]","ccb"
0.293590395148255,0.0503913474907532,507,0.194823354066379,0.392357436230131,"[0,65]_[0,150]_[0,90]_(30,100]_(200,300]_(0.95,5]","ccb"
0.0975743360005076,0.0142201235149252,882,0.0697028939112542,0.125445778089761,"[0,65]_(150,300]_(90,200]_(30,100]_(200,300]_[0,0.95]","ccb"
0.163607642555893,0.0288174004487699,272,0.107125537676304,0.220089747435482,"[0,65]_[0,150]_(90,200]_[0,30]_(200,300]_(0.95,5]","ccb"
0.124093496907858,0.0663722821049201,206,-0.00599617601778506,0.254183169833502,"(65,150]_(150,300]_(90,200]_(30,100]_[0,200]_(0.95,5]","ccb"
0.0823686654400474,0.018012560330541,553,0.047064047192187,0.117673283687908,"[0,65]_(150,300]_(90,200]_(30,100]_(200,300]_(0.95,5]","ccb"
0.150383403713151,0.0234695046813406,605,0.104383174537723,0.196383632888578,"[0,65]_[0,150]_(90,200]_(30,100]_(200,300]_[0,0.95]","ccb"
0.147076726279268,0.0309742400017891,220,0.0863672158757615,0.207786236682775,"(65,150]_(150,300]_(90,200]_[0,30]_(200,300]_(0.95,5]","ccb"
0.29808529253295,0.0279269907354961,603,0.243348390691378,0.352822194374522,"[0,65]_[0,150]_[0,90]_[0,30]_[0,200]_(0.95,5]","ccb"
0.380863203197119,0.0232104310440165,553,0.335370758350847,0.426355648043391,"(65,150]_[0,150]_[0,90]_[0,30]_(200,300]_(0.95,5]","ccb"
0.306052756312508,0.0285520696105554,882,0.25009069987582,0.362014812749197,"[0,65]_[0,150]_[0,90]_(30,100]_(200,300]_[0,0.95]","ccb"
0.236766986034642,0.048147906447108,122,0.14239708939831,0.331136882670974,"[0,65]_(150,300]_[0,90]_(30,100]_(200,300]_(0.95,5]","ccb"
0.341389109599859,0.027523691360651,892,0.287442674532983,0.395335544666735,"[0,65]_[0,150]_[0,90]_[0,30]_[0,200]_[0,0.95]","ccb"
0.228138944789937,0.0243850436191193,381,0.180344259296463,0.275933630283411,"(65,150]_(150,300]_[0,90]_(30,100]_[0,200]_(0.95,5]","ccb"
0.173879021612201,0.0388654086749375,419,0.0977028206093238,0.250055222615079,"[0,65]_[0,150]_(90,200]_[0,30]_(200,300]_[0,0.95]","ccb"
0.369229518463591,0.0303148128019906,441,0.30981248537169,0.428646551555493,"[0,65]_[0,150]_[0,90]_[0,30]_(200,300]_(0.95,5]","ccb"
0.351316304813954,0.0215201518945862,1418,0.309136807100565,0.393495802527343,"(65,150]_[0,150]_[0,90]_[0,30]_[0,200]_[0,0.95]","ccb"
0.34058388606231,0.0437354624681041,116,0.254862379624826,0.426305392499794,"(65,150]_[0,150]_(90,200]_(30,100]_[0,200]_(0.95,5]","ccb"
0.161763870310921,0.0246893483150854,366,0.113372747613353,0.210154993008488,"[0,65]_(150,300]_(90,200]_[0,30]_[0,200]_(0.95,5]","ccb"
0.416301405486914,0.039803979535341,975,0.338285605597646,0.494317205376183,"(65,150]_[0,150]_[0,90]_[0,30]_(200,300]_[0,0.95]","ccb"
0.282562257275208,0.0383329151068139,153,0.207429743665853,0.357694770884564,"(65,150]_(150,300]_[0,90]_(30,100]_(200,300]_(0.95,5]","ccb"
0.246233118858258,0.0212743238025421,476,0.204535444205276,0.287930793511241,"(65,150]_(150,300]_[0,90]_(30,100]_[0,200]_[0,0.95]","ccb"
0.179513648668805,0.0380314354291013,386,0.104972035227767,0.254055262109844,"[0,65]_[0,150]_(90,200]_[0,30]_[0,200]_[0,0.95]","ccb"
0.105759596805964,0.0396621334955469,377,0.028021815154692,0.183497378457236,"[0,65]_(150,300]_(90,200]_[0,30]_(200,300]_(0.95,5]","ccb"
0.171527283034888,0.0550820673574607,280,0.0635664310142653,0.279488135055511,"(65,150]_(150,300]_(90,200]_[0,30]_[0,200]_[0,0.95]","ccb"
0.133124509268811,0.0265322072221915,752,0.081121383113316,0.185127635424307,"[0,65]_[0,150]_(90,200]_(30,100]_[0,200]_[0,0.95]","ccb"
0.305950151382783,0.0491045510727707,212,0.209705231280153,0.402195071485414,"(65,150]_(150,300]_(90,200]_[0,30]_[0,200]_(0.95,5]","ccb"
0.214813344256073,0.0216102592829559,668,0.172457236061479,0.257169452450666,"(65,150]_(150,300]_[0,90]_[0,30]_[0,200]_[0,0.95]","ccb"
0.148861985237028,0.0304440997607443,185,0.0891915497059691,0.208532420768087,"(65,150]_(150,300]_(90,200]_(30,100]_(200,300]_(0.95,5]","ccb"
0.116777975484087,0.023415019983119,534,0.0708845363171742,0.162671414651001,"[0,65]_[0,150]_(90,200]_(30,100]_[0,200]_(0.95,5]","ccb"
0.269123540857656,0.0516068863585993,126,0.167974043594801,0.37027303812051,"[0,65]_(150,300]_[0,90]_[0,30]_(200,300]_(0.95,5]","ccb"
0.134812679929897,0.0217052856555259,396,0.0922703200450659,0.177355039814728,"[0,65]_[0,150]_(90,200]_(30,100]_(200,300]_(0.95,5]","ccb"
0.215030736682618,0.0334848677737455,252,0.149400395846077,0.280661077519159,"[0,65]_(150,300]_[0,90]_[0,30]_(200,300]_[0,0.95]","ccb"
0.31204318933103,0.0250662772498696,708,0.262913285921286,0.361173092740775,"[0,65]_[0,150]_[0,90]_[0,30]_(200,300]_[0,0.95]","ccb"
0.213233928118705,0.0354364565721963,345,0.1437784732372,0.282689383000209,"[0,65]_(150,300]_[0,90]_(30,100]_[0,200]_[0,0.95]","ccb"
0.303361511321677,0.0242046477391703,436,0.255920401752903,0.350802620890451,"(65,150]_[0,150]_[0,90]_(30,100]_(200,300]_(0.95,5]","ccb"
0.209752085164042,0.0311288091248367,227,0.148739619279362,0.270764551048722,"[0,65]_(150,300]_[0,90]_[0,30]_[0,200]_[0,0.95]","ccb"
0.154725886512548,0.0542020370664475,287,0.048489893862311,0.260961879162785,"(65,150]_(150,300]_(90,200]_(30,100]_[0,200]_[0,0.95]","ccb"
0.0965413986111656,0.0236953406629654,283,0.0500985309117534,0.142984266310578,"[0,65]_(150,300]_[0,90]_(30,100]_(200,300]_[0,0.95]","ccb"
